date,Y1,Y2,Y3,Y4,Y5,Y6,Y7,close
2015/4/22,9.564808,1.562775,1.388058,0.57429,-0.317382,0.667715,0.508569,4398.49
2015/4/23,9.590615,1.638563,0.989798,0.491113,-0.275691,0.721227,0.528106,4414.51
2015/4/24,9.13491,1.466972,0.024206,0.397909,-0.302906,0.954167,0.73712,4393.69
2015/4/27,10.206615,1.763048,1.155733,0.397916,-0.155864,0.610716,0.510784,4527.4
2015/4/28,10.550204,1.94346,0.864079,0.537698,-0.452542,1.272782,0.487691,4476.22
2015/4/29,8.61949,1.45928,-0.157564,0.024037,0.237282,0.112188,0.807373,4476.62
2015/4/30,7.708497,1.59973,-0.436035,0.060166,0.170488,0.311841,0.813431,4441.66
2015/5/4,8.140916,1.537059,-0.958121,-0.19007,0.264547,0.062104,0.984259,4480.46
2015/5/5,3.043428,1.976614,-2.379137,0.161965,-0.265782,1.262737,1.071761,4298.71
2015/5/6,6.87102,1.433846,-0.661534,-0.086558,0.219867,0.041252,1.056463,4229.27
2015/5/7,7.199291,0.94485,-1.228847,-0.353251,0.495602,-0.410996,1.31691,4112.21
2015/5/8,6.162643,1.074958,-0.651456,-0.274092,0.543284,-0.615726,1.227241,4205.92
2015/5/11,7.709031,1.328537,-0.832113,-0.16205,0.225581,0.140933,1.170022,4333.58
2015/5/12,7.999231,1.568684,-1.006618,-0.119533,0.100295,0.474611,1.097754,4401.22
2015/5/13,7.753153,1.62818,-1.02638,-0.153288,0.157554,0.400408,1.082522,4375.76
2015/5/14,7.337449,1.473174,-1.184174,-0.320123,0.406184,-0.039201,1.161243,4378.31
